$GNGSA,A,3,,,,,,,,,,,,,4.40,2.91,3.30*16

$GPGSV,4,1,13,01,02,233,,08,49,242,14,10,39,146,21,11,14,224,*71

$GPGSV,4,2,13,14,66,017,20,16,10,327,16,18,27,221,22,20,20,124,*71

$GPGSV,4,3,13,21,12,068,,22,14,275,,27,67,298,08,31,09,020,17*77

$GPGSV,4,4,13,32,74,086,18*4E

$GLGSV,1,1,00*65

$GNGLL,2527.17512,S,04914.00383,W,211008.00,A,A*70

$GNRMC,211009.00,A,2527.17426,S,04914.00387,W,0.191,,140119,,,A*6F

$GNVTG,,T,,M,0.191,N,0.354,K,A*36

$GNGGA,211009.00,2527.17426,S,04914.00387,W,1,05,2.91,949.2,M,-2.5,M,,*55

$GNGSA,A,3,08,32,14,16,27,,,,,,,,4.40,2.91,3.30*18

$GNGSA,A,3,,,,,,,,,,,,,4.40,2.91,3.30*16

$GPGSV,4,1,13,01,02,233,,08,49,242,11,10,39,146,21,11,14,224,*74

$GPGSV,4,2,13,14,66,017,20,16,10,327,17,18,27,221,22,20,20,124,*70

$GPGSV,4,3,13,21,12,068,,22,14,275,,27,67,298,08,31,09,020,18*78

$GPGSV,4,4,13,32,74,086,18*4E

$GLGSV,1,1,00*65

$GNGLL,2527.17426,S,04914.00387,W,211009.00,A,A*73

$GNRMC,211010.00,A,2527.17395,S,04914.00384,W,0.575,,140119,,,A*65

$GNVTG,,T,,M,0.575,N,1.065,K,A*38

$GNGGA,211010.00,2527.17395,S,04914.00384,W,1,05,2.91,950.9,M,-2.5,M,,*52

$GNGSA,A,3,08,32,14,16,27,,,,,,,,4.40,2.91,3.30*18

$GNGSA,A,3,,,,,,,,,,,,,4.40,2.91,3.30*16

$GPGSV,4,1,13,01,02,233,,08,49,242,08,10,39,146,20,11,14,224,*7D

